    0.999999974737875163555145263671875000000000E-04    0.443861236572265625000000000000000000000000E+03
    0.102020130725577473640441894531250000000000E-03    0.452511108398437500000000000000000000000000E+03
    0.104081082099582999944686889648437500000000E-03    0.461329376220703125000000000000000000000000E+03
    0.106183659227099269628524780273437500000000E-03    0.470319305419921875000000000000000000000000E+03
    0.108328706119209527969360351562500000000000E-03    0.479484222412109375000000000000000000000000E+03
    0.110517095890827476978302001953125000000000E-03    0.488827484130859375000000000000000000000000E+03
    0.112749679828993976116180419921875000000000E-03    0.498352600097656250000000000000000000000000E+03
    0.115027374704368412494659423828125000000000E-03    0.508063079833984375000000000000000000000000E+03
    0.117351090011652559041976928710937500000000E-03    0.517962524414062500000000000000000000000000E+03
    0.119721727969590574502944946289062500000000E-03    0.528054565429687500000000000000000000000000E+03
    0.122140278108417987823486328125000000000000E-03    0.538342956542968750000000000000000000000000E+03
    0.124607671750709414482116699218750000000000E-03    0.548831481933593750000000000000000000000000E+03
    0.127124920254573225975036621093750000000000E-03    0.559523986816406250000000000000000000000000E+03
    0.129692998598329722881317138671875000000000E-03    0.570424499511718750000000000000000000000000E+03
    0.132312969071790575981140136718750000000000E-03    0.581537048339843750000000000000000000000000E+03
    0.134985879412852227687835693359375000000000E-03    0.592865661621093750000000000000000000000000E+03
    0.137712777359411120414733886718750000000000E-03    0.604414489746093750000000000000000000000000E+03
    0.140494754305109381675720214843750000000000E-03    0.616187927246093750000000000000000000000000E+03
    0.143332930747419595718383789062500000000000E-03    0.628190185546875000000000000000000000000000E+03
    0.146228456287644803524017333984375000000000E-03    0.640425781250000000000000000000000000000000E+03
    0.149182465975172817707061767578125000000000E-03    0.652899169921875000000000000000000000000000E+03
    0.152196153067052364349365234375000000000000E-03    0.665614929199218750000000000000000000000000E+03
    0.155270710820332169532775878906250000000000E-03    0.678577758789062500000000000000000000000000E+03
    0.158407390699721872806549072265625000000000E-03    0.691792419433593750000000000000000000000000E+03
    0.161607444169931113719940185546875000000000E-03    0.705263793945312500000000000000000000000000E+03
    0.164872122695669531822204589843750000000000E-03    0.718996765136718750000000000000000000000000E+03
    0.168202750501222908496856689453125000000000E-03    0.732996459960937500000000000000000000000000E+03
    0.171600666362792253494262695312500000000000E-03    0.747267944335937500000000000000000000000000E+03
    0.175067238160409033298492431640625000000000E-03    0.761816406250000000000000000000000000000000E+03
    0.178603833774104714393615722656250000000000E-03    0.776647277832031250000000000000000000000000E+03
    0.182211864739656448364257812500000000000000E-03    0.791765930175781250000000000000000000000000E+03
    0.185892800800502300262451171875000000000000E-03    0.807177917480468750000000000000000000000000E+03
    0.189648068044334650039672851562500000000000E-03    0.822888916015625000000000000000000000000000E+03
    0.193479223526082932949066162109375000000000E-03    0.838904541015625000000000000000000000000000E+03
    0.197387780644930899143218994140625000000000E-03    0.855230712890625000000000000000000000000000E+03
    0.201375267351977527141571044921875000000000E-03    0.871873352050781250000000000000000000000000E+03
    0.205443298909813165664672851562500000000000E-03    0.888838500976562500000000000000000000000000E+03
    0.209593548788689076900482177734375000000000E-03    0.906132385253906250000000000000000000000000E+03
    0.213827603147365152835845947265625000000000E-03    0.923761291503906250000000000000000000000000E+03
    0.218147222767584025859832763671875000000000E-03    0.941731628417968750000000000000000000000000E+03
    0.222554081119596958160400390625000000000000E-03    0.960049865722656250000000000000000000000000E+03
    0.227049968088977038860321044921875000000000E-03    0.978722656250000000000000000000000000000000E+03
    0.231636688113212585449218750000000000000000E-03    0.997756835937500000000000000000000000000000E+03
    0.236316060181707143783569335937500000000000E-03    0.101715924072265625000000000000000000000000E+04
    0.241089961491525173187255859375000000000000E-03    0.103693688964843750000000000000000000000000E+04
    0.245960312895476818084716796875000000000000E-03    0.105709680175781250000000000000000000000000E+04
    0.250929006142541766166687011718750000000000E-03    0.107764636230468750000000000000000000000000E+04
    0.255998136708512902259826660156250000000000E-03    0.109859289550781250000000000000000000000000E+04
    0.261169654550030827522277832031250000000000E-03    0.111994396972656250000000000000000000000000E+04
    0.266445596935227513313293457031250000000000E-03    0.114170715332031250000000000000000000000000E+04
    0.271828175755217671394348144531250000000000E-03    0.116389038085937500000000000000000000000000E+04
    0.277319486485794186592102050781250000000000E-03    0.118650146484375000000000000000000000000000E+04
    0.282921682810410857200622558593750000000000E-03    0.120954870605468750000000000000000000000000E+04
    0.288637093035504221916198730468750000000000E-03    0.123304016113281250000000000000000000000000E+04
    0.294467929052188992500305175781250000000000E-03    0.125698413085937500000000000000000000000000E+04
    0.300416606478393077850341796875000000000000E-03    0.128138916015625000000000000000000000000000E+04
    0.306485395412892103195190429687500000000000E-03    0.130626391601562500000000000000000000000000E+04
    0.312676827888935804367065429687500000000000E-03    0.133161718750000000000000000000000000000000E+04
    0.318993290420621633529663085937500000000000E-03    0.135745800781250000000000000000000000000000E+04
    0.325437402352690696716308593750000000000000E-03    0.138379541015625000000000000000000000000000E+04
    0.332011666614562273025512695312500000000000E-03    0.141063879394531250000000000000000000000000E+04
    0.338718760758638381958007812500000000000000E-03    0.143799743652343750000000000000000000000000E+04
    0.345561362337321043014526367187500000000000E-03    0.146588098144531250000000000000000000000000E+04
    0.352542119799181818962097167968750000000000E-03    0.149429919433593750000000000000000000000000E+04
    0.359663943527266383171081542968750000000000E-03    0.152326196289062500000000000000000000000000E+04
    0.366929627489298582077026367187500000000000E-03    0.155277929687500000000000000000000000000000E+04
    0.374342111172154545783996582031250000000000E-03    0.158286157226562500000000000000000000000000E+04
    0.381904304958879947662353515625000000000000E-03    0.161351916503906250000000000000000000000000E+04
    0.389619322959333658218383789062500000000000E-03    0.164476257324218750000000000000000000000000E+04
    0.397490162868052721023559570312500000000000E-03    0.167660253906250000000000000000000000000000E+04
    0.405519997002556920051574707031250000000000E-03    0.170905017089843750000000000000000000000000E+04
    0.413712026784196496009826660156250000000000E-03    0.174211633300781250000000000000000000000000E+04
    0.422069540945813059806823730468750000000000E-03    0.177581262207031250000000000000000000000000E+04
    0.430595915531739592552185058593750000000000E-03    0.181015014648437500000000000000000000000000E+04
    0.439294555690139532089233398437500000000000E-03    0.184514086914062500000000000000000000000000E+04
    0.448168895673006772994995117187500000000000E-03    0.188079638671875000000000000000000000000000E+04
    0.457222486147657036781311035156250000000000E-03    0.191712878417968750000000000000000000000000E+04
    0.466458965092897415161132812500000000000000E-03    0.195415026855468750000000000000000000000000E+04
    0.475882086902856826782226562500000000000000E-03    0.199187329101562500000000000000000000000000E+04
    0.485495518660172820091247558593750000000000E-03    0.203031030273437500000000000000000000000000E+04
    0.495303189381957054138183593750000000000000E-03    0.206947412109375000000000000000000000000000E+04
    0.505309028085321187973022460937500000000000E-03    0.210937792968750000000000000000000000000000E+04
    0.515516963787376880645751953125000000000000E-03    0.215003442382812500000000000000000000000000E+04
    0.525931071024388074874877929687500000000000E-03    0.219145727539062500000000000000000000000000E+04
    0.536555540747940540313720703125000000000000E-03    0.223365991210937500000000000000000000000000E+04
    0.547394680324941873550415039062500000000000E-03    0.227665600585937500000000000000000000000000E+04
    0.558452797122299671173095703125000000000000E-03    0.232045947265625000000000000000000000000000E+04
    0.569734314922243356704711914062500000000000E-03    0.236508447265625000000000000000000000000000E+04
    0.581243715714663267135620117187500000000000E-03    0.241054541015625000000000000000000000000000E+04
    0.592985597904771566390991210937500000000000E-03    0.245685668945312500000000000000000000000000E+04
    0.604964734520763158798217773437500000000000E-03    0.250403295898437500000000000000000000000000E+04
    0.617185782175511121749877929687500000000000E-03    0.255208935546875000000000000000000000000000E+04
    0.629653746727854013442993164062500000000000E-03    0.260104077148437500000000000000000000000000E+04
    0.642373692244291305541992187500000000000000E-03    0.265090234375000000000000000000000000000000E+04
    0.655350449960678815841674804687500000000000E-03    0.270168994140625000000000000000000000000000E+04
    0.668589433189481496810913085937500000000000E-03    0.275341894531250000000000000000000000000000E+04
    0.682095822412520647048950195312500000000000E-03    0.280610546875000000000000000000000000000000E+04
    0.695875030942261219024658203125000000000000E-03    0.285976562500000000000000000000000000000000E+04
    0.709932646714150905609130859375000000000000E-03    0.291441528320312500000000000000000000000000E+04
    0.724274199455976486206054687500000000000000E-03    0.297007153320312500000000000000000000000000E+04
    0.738905626349151134490966796875000000000000E-03    0.302675048828125000000000000000000000000000E+04
    0.753832457121461629867553710937500000000000E-03    0.308446923828125000000000000000000000000000E+04
    0.769060861784964799880981445312500000000000E-03    0.314324462890625000000000000000000000000000E+04
    0.784596893936395645141601562500000000000000E-03    0.320309423828125000000000000000000000000000E+04
    0.800446781795471906661987304687500000000000E-03    0.326403515625000000000000000000000000000000E+04
    0.816616869997233152389526367187500000000000E-03    0.332608520507812500000000000000000000000000E+04
    0.833113677799701690673828125000000000000000E-03    0.338926196289062500000000000000000000000000E+04
    0.849943608045578002929687500000000000000000E-03    0.345358325195312500000000000000000000000000E+04
    0.867113587446510791778564453125000000000000E-03    0.351906738281250000000000000000000000000000E+04
    0.884630659129470586776733398437500000000000E-03    0.358573242187500000000000000000000000000000E+04
    0.902501342352479696273803710937500000000000E-03    0.365359667968750000000000000000000000000000E+04
    0.920733029488474130630493164062500000000000E-03    0.372267895507812500000000000000000000000000E+04
    0.939333112910389900207519531250000000000000E-03    0.379299755859375000000000000000000000000000E+04
    0.958308868575841188430786132812500000000000E-03    0.386457153320312500000000000000000000000000E+04
    0.977667979896068572998046875000000000000000E-03    0.393741967773437500000000000000000000000000E+04
    0.997418188489973545074462890625000000000000E-03    0.401156103515625000000000000000000000000000E+04
    0.101756735239177942276000976562500000000000E-02    0.408701464843750000000000000000000000000000E+04
    0.103812362067401409149169921875000000000000E-02    0.416380029296875000000000000000000000000000E+04
    0.105909502599388360977172851562500000000000E-02    0.424193652343750000000000000000000000000000E+04
    0.108049006666988134384155273437500000000000E-02    0.432144335937500000000000000000000000000000E+04
    0.110231747385114431381225585937500000000000E-02    0.440233984375000000000000000000000000000000E+04
    0.112458574585616588592529296875000000000000E-02    0.448464599609375000000000000000000000000000E+04
    0.114730407949537038803100585937500000000000E-02    0.456838134765625000000000000000000000000000E+04
    0.117048120591789484024047851562500000000000E-02    0.465356542968750000000000000000000000000000E+04
    0.119412643834948539733886718750000000000000E-02    0.474021728515625000000000000000000000000000E+04
    0.121824943926185369491577148437500000000000E-02    0.482835693359375000000000000000000000000000E+04
    0.124285963829606771469116210937500000000000E-02    0.491800439453125000000000000000000000000000E+04
    0.126796704716980457305908203125000000000000E-02    0.500917871093750000000000000000000000000000E+04
    0.129358167760074138641357421875000000000000E-02    0.510189941406250000000000000000000000000000E+04
    0.131971365772187709808349609375000000000000E-02    0.519618652343750000000000000000000000000000E+04
    0.134637358132749795913696289062500000000000E-02    0.529205908203125000000000000000000000000000E+04
    0.137357215862721204757690429687500000000000E-02    0.538953662109375000000000000000000000000000E+04
    0.140132009983062744140625000000000000000000E-02    0.548863867187500000000000000000000000000000E+04
    0.142962858080863952636718750000000000000000E-02    0.558938378906250000000000000000000000000000E+04
    0.145850901026278734207153320312500000000000E-02    0.569179150390625000000000000000000000000000E+04
    0.148797314614057540893554687500000000000000E-02    0.579587988281250000000000000000000000000000E+04
    0.151803228072822093963623046875000000000000E-02    0.590166894531250000000000000000000000000000E+04
    0.154869852121919393539428710937500000000000E-02    0.600917578125000000000000000000000000000000E+04
    0.157998420763760805130004882812500000000000E-02    0.611841943359375000000000000000000000000000E+04
    0.161190202925354242324829101562500000000000E-02    0.622941650390625000000000000000000000000000E+04
    0.164446467533707618713378906250000000000000E-02    0.634218603515625000000000000000000000000000E+04
    0.167768495157361030578613281250000000000000E-02    0.645674462890625000000000000000000000000000E+04
    0.171157636214047670364379882812500000000000E-02    0.657310937500000000000000000000000000000000E+04
    0.174615241121500730514526367187500000000000E-02    0.669129638671875000000000000000000000000000E+04
    0.178142718505114316940307617187500000000000E-02    0.681132275390625000000000000000000000000000E+04
    0.181741418782621622085571289062500000000000E-02    0.693320361328125000000000000000000000000000E+04
    0.185412843711674213409423828125000000000000E-02    0.705695458984375000000000000000000000000000E+04
    0.189158413559198379516601562500000000000000E-02    0.718259033203125000000000000000000000000000E+04
    0.192979711573570966720581054687500000000000E-02    0.731012548828125000000000000000000000000000E+04
    0.196878169663250446319580078125000000000000E-02    0.743957275390625000000000000000000000000000E+04
    0.200855359435081481933593750000000000000000E-02    0.757094628906250000000000000000000000000000E+04
    0.204912899062037467956542968750000000000000E-02    0.770425781250000000000000000000000000000000E+04
    0.209052418358623981475830078125000000000000E-02    0.783951953125000000000000000000000000000000E+04
    0.213275570422410964965820312500000000000000E-02    0.797674267578125000000000000000000000000000E+04
    0.217583985067903995513916015625000000000000E-02    0.811593798828125000000000000000000000000000E+04
    0.221979478374123573303222656250000000000000E-02    0.825711425781250000000000000000000000000000E+04
    0.226463773287832736968994140625000000000000E-02    0.840028125000000000000000000000000000000000E+04
    0.231038639321923255920410156250000000000000E-02    0.854544726562500000000000000000000000000000E+04
    0.235705915838479995727539062500000000000000E-02    0.869261914062500000000000000000000000000000E+04
    0.240467488765716552734375000000000000000000E-02    0.884180175781250000000000000000000000000000E+04
    0.245325244031846523284912109375000000000000E-02    0.899300292968750000000000000000000000000000E+04
    0.250281183980405330657958984375000000000000E-02    0.914622460937500000000000000000000000000000E+04
    0.255337217822670936584472656250000000000000E-02    0.930147167968750000000000000000000000000000E+04
    0.260495371185243129730224609375000000000000E-02    0.945874414062500000000000000000000000000000E+04
    0.265757716260850429534912109375000000000000E-02    0.961804589843750000000000000000000000000000E+04
    0.271126371808350086212158203125000000000000E-02    0.977937402343750000000000000000000000000000E+04
    0.276603479869663715362548828125000000000000E-02    0.994272851562500000000000000000000000000000E+04
    0.282191229052841663360595703125000000000000E-02    0.101081074218750000000000000000000000000000E+05
    0.287891877815127372741699218750000000000000E-02    0.102755048828125000000000000000000000000000E+05
    0.293707661330699920654296875000000000000000E-02    0.104449160156250000000000000000000000000000E+05
    0.299640954472124576568603515625000000000000E-02    0.106163349609375000000000000000000000000000E+05
    0.305694085545837879180908203125000000000000E-02    0.107897519531250000000000000000000000000000E+05
    0.311869522556662559509277343750000000000000E-02    0.109651582031250000000000000000000000000000E+05
    0.318169780075550079345703125000000000000000E-02    0.111425410156250000000000000000000000000000E+05
    0.324597232975065708160400390625000000000000E-02    0.113218876953125000000000000000000000000000E+05
    0.331154512241482734680175781250000000000000E-02    0.115031826171875000000000000000000000000000E+05
    0.337844272144138813018798828125000000000000E-02    0.116864101562500000000000000000000000000000E+05
    0.344669190235435962677001953125000000000000E-02    0.118715507812500000000000000000000000000000E+05
    0.351631967350840568542480468750000000000000E-02    0.120585830078125000000000000000000000000000E+05
    0.358735374175012111663818359375000000000000E-02    0.122474853515625000000000000000000000000000E+05
    0.365982321090996265411376953125000000000000E-02    0.124382333984375000000000000000000000000000E+05
    0.373375625349581241607666015625000000000000E-02    0.126307998046875000000000000000000000000000E+05
    0.380918313749134540557861328125000000000000E-02    0.128251542968750000000000000000000000000000E+05
    0.388613343238830566406250000000000000000000E-02    0.130212666015625000000000000000000000000000E+05
    0.396463880315423011779785156250000000000000E-02    0.132191005859375000000000000000000000000000E+05
    0.404472928494215011596679687500000000000000E-02    0.134186201171875000000000000000000000000000E+05
    0.412643933668732643127441406250000000000000E-02    0.136197871093750000000000000000000000000000E+05
    0.420979922637343406677246093750000000000000E-02    0.138225615234375000000000000000000000000000E+05
    0.429484248161315917968750000000000000000000E-02    0.140268984375000000000000000000000000000000E+05
    0.438160402700304985046386718750000000000000E-02    0.142327529296875000000000000000000000000000E+05
    0.447011832147836685180664062500000000000000E-02    0.144400771484375000000000000000000000000000E+05
    0.456042028963565826416015625000000000000000E-02    0.146488164062500000000000000000000000000000E+05
    0.465254718437790870666503906250000000000000E-02    0.148589121093750000000000000000000000000000E+05
    0.474653439596295356750488281250000000000000E-02    0.150703007812500000000000000000000000000000E+05
    0.484242103993892669677734375000000000000000E-02    0.152829169921875000000000000000000000000000E+05
    0.494024436920881271362304687500000000000000E-02    0.154966923828125000000000000000000000000000E+05
    0.504004349932074546813964843750000000000000E-02    0.157115644531250000000000000000000000000000E+05
    0.514185894280672073364257812500000000000000E-02    0.159274746093750000000000000000000000000000E+05
    0.524573167786002159118652343750000000000000E-02    0.161443623046875000000000000000000000000000E+05
    0.535170361399650573730468750000000000000000E-02    0.163621650390625000000000000000000000000000E+05
    0.545981479808688163757324218750000000000000E-02    0.165808144531250000000000000000000000000000E+05
    0.557011039927601814270019531250000000000000E-02    0.168002207031250000000000000000000000000000E+05
    0.568263372406363487243652343750000000000000E-02    0.170202636718750000000000000000000000000000E+05
    0.579743087291717529296875000000000000000000E-02    0.172408281250000000000000000000000000000000E+05
    0.591454654932022094726562500000000000000000E-02    0.174617871093750000000000000000000000000000E+05
    0.603402825072407722473144531250000000000000E-02    0.176830117187500000000000000000000000000000E+05
    0.615592347458004951477050781250000000000000E-02    0.179043945312500000000000000000000000000000E+05
    0.628028111532330513000488281250000000000000E-02    0.181258359375000000000000000000000000000000E+05
    0.640715099871158599853515625000000000000000E-02    0.183472343750000000000000000000000000000000E+05
    0.653658434748649597167968750000000000000000E-02    0.185684882812500000000000000000000000000000E+05
    0.666863145306706428527832031250000000000000E-02    0.187894882812500000000000000000000000000000E+05
    0.680334679782390594482421875000000000000000E-02    0.190101093750000000000000000000000000000000E+05
    0.694078346714377403259277343750000000000000E-02    0.192302167968750000000000000000000000000000E+05
    0.708099640905857086181640625000000000000000E-02    0.194496699218750000000000000000000000000000E+05
    0.722404150292277336120605468750000000000000E-02    0.196683261718750000000000000000000000000000E+05
    0.736997742205858230590820312500000000000000E-02    0.198860351562500000000000000000000000000000E+05
    0.751886051148176193237304687500000000000000E-02    0.201026464843750000000000000000000000000000E+05
    0.767075084149837493896484375000000000000000E-02    0.203179960937500000000000000000000000000000E+05
