  0.104505E-04  0.199345E+08  0.199345E+08  0.265655E+08  0.265651E+08  0.199370E+08  0.199220E+08  0.526003E+00  0.199345E+08
  0.115452E-04  0.199345E+08  0.199345E+08  0.265624E+08  0.265620E+08  0.199370E+08  0.199220E+08  0.526003E+00  0.199345E+08
  0.127546E-04  0.199345E+08  0.199345E+08  0.265587E+08  0.265582E+08  0.199369E+08  0.199220E+08  0.526002E+00  0.199345E+08
  0.140906E-04  0.199345E+08  0.199345E+08  0.265542E+08  0.265535E+08  0.199369E+08  0.199220E+08  0.526002E+00  0.199345E+08
  0.155665E-04  0.199345E+08  0.199345E+08  0.265486E+08  0.265478E+08  0.199369E+08  0.199220E+08  0.526002E+00  0.199345E+08
  0.171971E-04  0.199345E+08  0.199345E+08  0.265418E+08  0.265408E+08  0.199369E+08  0.199219E+08  0.526002E+00  0.199345E+08
  0.189984E-04  0.199344E+08  0.199344E+08  0.265335E+08  0.265323E+08  0.199368E+08  0.199219E+08  0.526002E+00  0.199345E+08
  0.209885E-04  0.199344E+08  0.199344E+08  0.265234E+08  0.265219E+08  0.199368E+08  0.199219E+08  0.526002E+00  0.199344E+08
  0.231870E-04  0.199344E+08  0.199344E+08  0.265111E+08  0.265093E+08  0.199367E+08  0.199219E+08  0.526002E+00  0.199344E+08
  0.256158E-04  0.199344E+08  0.199344E+08  0.264961E+08  0.264939E+08  0.199366E+08  0.199218E+08  0.526002E+00  0.199344E+08
  0.282990E-04  0.199343E+08  0.199343E+08  0.264778E+08  0.264751E+08  0.199365E+08  0.199218E+08  0.526002E+00  0.199343E+08
  0.312632E-04  0.199343E+08  0.199343E+08  0.264554E+08  0.264521E+08  0.199364E+08  0.199218E+08  0.526002E+00  0.199343E+08
  0.345380E-04  0.199342E+08  0.199342E+08  0.264282E+08  0.264241E+08  0.199363E+08  0.199217E+08  0.526001E+00  0.199342E+08
  0.381558E-04  0.199342E+08  0.199342E+08  0.263950E+08  0.263900E+08  0.199361E+08  0.199216E+08  0.526001E+00  0.199342E+08
  0.421525E-04  0.199341E+08  0.199341E+08  0.263545E+08  0.263484E+08  0.199359E+08  0.199216E+08  0.526001E+00  0.199341E+08
  0.465679E-04  0.199340E+08  0.199340E+08  0.263051E+08  0.262977E+08  0.199356E+08  0.199215E+08  0.526000E+00  0.199340E+08
  0.514458E-04  0.199339E+08  0.199339E+08  0.262450E+08  0.262360E+08  0.199353E+08  0.199214E+08  0.526000E+00  0.199339E+08
  0.568346E-04  0.199337E+08  0.199337E+08  0.261718E+08  0.261609E+08  0.199350E+08  0.199212E+08  0.525999E+00  0.199337E+08
