  0.104606E-04  0.199302E+08  0.199302E+08  0.265597E+08  0.265593E+08  0.199326E+08  0.199198E+08  0.525991E+00  0.199302E+08
  0.115507E-04  0.199302E+08  0.199302E+08  0.265567E+08  0.265562E+08  0.199326E+08  0.199198E+08  0.525991E+00  0.199302E+08
  0.127543E-04  0.199302E+08  0.199302E+08  0.265529E+08  0.265524E+08  0.199326E+08  0.199197E+08  0.525991E+00  0.199302E+08
  0.140833E-04  0.199301E+08  0.199301E+08  0.265484E+08  0.265477E+08  0.199326E+08  0.199197E+08  0.525991E+00  0.199302E+08
  0.155508E-04  0.199301E+08  0.199301E+08  0.265429E+08  0.265421E+08  0.199325E+08  0.199197E+08  0.525991E+00  0.199301E+08
  0.171713E-04  0.199301E+08  0.199301E+08  0.265362E+08  0.265352E+08  0.199325E+08  0.199197E+08  0.525990E+00  0.199301E+08
  0.189606E-04  0.199301E+08  0.199301E+08  0.265280E+08  0.265268E+08  0.199325E+08  0.199197E+08  0.525990E+00  0.199301E+08
  0.209363E-04  0.199301E+08  0.199301E+08  0.265180E+08  0.265165E+08  0.199324E+08  0.199197E+08  0.525990E+00  0.199301E+08
  0.231180E-04  0.199301E+08  0.199301E+08  0.265058E+08  0.265040E+08  0.199324E+08  0.199197E+08  0.525990E+00  0.199301E+08
  0.255269E-04  0.199300E+08  0.199300E+08  0.264910E+08  0.264888E+08  0.199323E+08  0.199196E+08  0.525990E+00  0.199300E+08
  0.281869E-04  0.199300E+08  0.199300E+08  0.264729E+08  0.264702E+08  0.199322E+08  0.199196E+08  0.525990E+00  0.199300E+08
  0.311241E-04  0.199300E+08  0.199300E+08  0.264508E+08  0.264476E+08  0.199321E+08  0.199196E+08  0.525990E+00  0.199300E+08
  0.343673E-04  0.199299E+08  0.199299E+08  0.264240E+08  0.264200E+08  0.199320E+08  0.199195E+08  0.525989E+00  0.199299E+08
  0.379485E-04  0.199299E+08  0.199298E+08  0.263913E+08  0.263864E+08  0.199318E+08  0.199194E+08  0.525989E+00  0.199299E+08
  0.419029E-04  0.199298E+08  0.199298E+08  0.263515E+08  0.263456E+08  0.199316E+08  0.199194E+08  0.525989E+00  0.199298E+08
  0.462693E-04  0.199297E+08  0.199297E+08  0.263030E+08  0.262958E+08  0.199313E+08  0.199193E+08  0.525988E+00  0.199297E+08
  0.510907E-04  0.199296E+08  0.199296E+08  0.262440E+08  0.262352E+08  0.199310E+08  0.199192E+08  0.525988E+00  0.199296E+08
  0.564145E-04  0.199294E+08  0.199294E+08  0.261723E+08  0.261616E+08  0.199307E+08  0.199190E+08  0.525987E+00  0.199295E+08
  0.622931E-04  0.199293E+08  0.199293E+08  0.260850E+08  0.260720E+08  0.199302E+08  0.199189E+08  0.525986E+00  0.199293E+08
  0.687843E-04  0.199291E+08  0.199291E+08  0.259790E+08  0.259632E+08  0.199297E+08  0.199187E+08  0.525985E+00  0.199291E+08
  0.759518E-04  0.199288E+08  0.199288E+08  0.258503E+08  0.258311E+08  0.199291E+08  0.199184E+08  0.525984E+00  0.199288E+08
  0.838662E-04  0.199285E+08  0.199285E+08  0.256942E+08  0.256708E+08  0.199283E+08  0.199181E+08  0.525983E+00  0.199285E+08
  0.926054E-04  0.199282E+08  0.199281E+08  0.255050E+08  0.254767E+08  0.199273E+08  0.199178E+08  0.525981E+00  0.199282E+08
  0.102255E-03  0.199277E+08  0.199277E+08  0.252760E+08  0.252418E+08  0.199261E+08  0.199173E+08  0.525979E+00  0.199277E+08
  0.112910E-03  0.199272E+08  0.199271E+08  0.249994E+08  0.249580E+08  0.199247E+08  0.199168E+08  0.525976E+00  0.199272E+08
  0.124676E-03  0.199266E+08  0.199265E+08  0.246659E+08  0.246160E+08  0.199229E+08  0.199162E+08  0.525973E+00  0.199265E+08
  0.137668E-03  0.199258E+08  0.199257E+08  0.242649E+08  0.242047E+08  0.199207E+08  0.199154E+08  0.525969E+00  0.199257E+08
  0.152013E-03  0.199248E+08  0.199247E+08  0.237841E+08  0.237119E+08  0.199181E+08  0.199144E+08  0.525965E+00  0.199248E+08
  0.167853E-03  0.199236E+08  0.199235E+08  0.232097E+08  0.231233E+08  0.199150E+08  0.199132E+08  0.525959E+00  0.199236E+08
  0.185344E-03  0.199222E+08  0.199220E+08  0.225268E+08  0.224239E+08  0.199111E+08  0.199118E+08  0.525952E+00  0.199221E+08
  0.204658E-03  0.199205E+08  0.199203E+08  0.217193E+08  0.215973E+08  0.199064E+08  0.199101E+08  0.525945E+00  0.199204E+08
