     2    0.10742E+04    0.45401E-01    0.32299E+01
     3    0.10152E+04    0.70704E-01    0.39231E+01
     4    0.95676E+03    0.75802E-01    0.39508E+01
     5    0.91146E+03    0.63945E-01    0.36012E+01
     6    0.87892E+03    0.44867E-01    0.30891E+01
     7    0.85690E+03    0.27294E-01    0.25481E+01
     8    0.84263E+03    0.15486E-01    0.20568E+01
     9    0.83440E+03    0.94951E-02    0.16517E+01
    10    0.83085E+03    0.72354E-02    0.13493E+01
    11    0.83051E+03    0.64823E-02    0.11515E+01
    12    0.83360E+03    0.58834E-02    0.10516E+01
    13    0.83882E+03    0.52372E-02    0.10241E+01
    14    0.84485E+03    0.46207E-02    0.10421E+01
    15    0.85207E+03    0.42251E-02    0.10894E+01
    16    0.86111E+03    0.42039E-02    0.11533E+01
    17    0.87177E+03    0.44467E-02    0.12234E+01
    18    0.88362E+03    0.48033E-02    0.12908E+01
    19    0.89616E+03    0.52301E-02    0.13508E+01
    20    0.90896E+03    0.57277E-02    0.14015E+01
    21    0.92208E+03    0.63690E-02    0.14480E+01
    22    0.93564E+03    0.72275E-02    0.14959E+01
    23    0.94963E+03    0.83087E-02    0.15457E+01
    24    0.96400E+03    0.96014E-02    0.15969E+01
    25    0.97868E+03    0.11098E-01    0.16505E+01
    26    0.99361E+03    0.12789E-01    0.17066E+01
    27    0.10088E+04    0.14655E-01    0.17627E+01
    28    0.10244E+04    0.16683E-01    0.18155E+01
    29    0.10402E+04    0.18890E-01    0.18627E+01
    30    0.10562E+04    0.21294E-01    0.19026E+01
    31    0.10725E+04    0.23882E-01    0.19338E+01
    32    0.10890E+04    0.26642E-01    0.19551E+01
    33    0.11059E+04    0.29591E-01    0.19646E+01
    34    0.11230E+04    0.32752E-01    0.19616E+01
    35    0.11402E+04    0.36152E-01    0.19495E+01
    36    0.11574E+04    0.39806E-01    0.19316E+01
    37    0.11748E+04    0.43701E-01    0.19053E+01
    38    0.11926E+04    0.47821E-01    0.18679E+01
    39    0.12107E+04    0.52183E-01    0.18196E+01
    40    0.12290E+04    0.56812E-01    0.17620E+01
    41    0.12474E+04    0.61729E-01    0.16959E+01
    42    0.12658E+04    0.66929E-01    0.16206E+01
    43    0.12844E+04    0.72404E-01    0.15346E+01
    44    0.13031E+04    0.78145E-01    0.14367E+01
    45    0.13220E+04    0.84143E-01    0.13258E+01
    46    0.13412E+04    0.90394E-01    0.12007E+01
    47    0.13605E+04    0.96907E-01    0.10618E+01
    48    0.13800E+04    0.10370E+00    0.90998E+00
    49    0.13998E+04    0.11077E+00    0.74578E+00
    50    0.14197E+04    0.11815E+00    0.56993E+00
    51    0.14398E+04    0.12584E+00    0.38291E+00
    52    0.14600E+04    0.13384E+00    0.18425E+00
    53    0.14805E+04    0.14215E+00   -0.26722E-01
    54    0.15011E+04    0.15074E+00   -0.25069E+00
    55    0.15219E+04    0.15963E+00   -0.48834E+00
    56    0.15429E+04    0.16879E+00   -0.74019E+00
    57    0.15642E+04    0.17824E+00   -0.10062E+01
    58    0.15856E+04    0.18798E+00   -0.12862E+01
    59    0.16072E+04    0.19800E+00   -0.15798E+01
    60    0.16291E+04    0.20831E+00   -0.18870E+01
    61    0.16511E+04    0.21891E+00   -0.22076E+01
    62    0.16734E+04    0.22978E+00   -0.25414E+01
    63    0.16959E+04    0.24094E+00   -0.28885E+01
    64    0.17185E+04    0.25237E+00   -0.32489E+01
    65    0.17414E+04    0.26406E+00   -0.36226E+01
    66    0.17646E+04    0.27600E+00   -0.40095E+01
    67    0.17879E+04    0.28820E+00   -0.44091E+01
    68    0.18115E+04    0.30065E+00   -0.48212E+01
    69    0.18352E+04    0.31333E+00   -0.52451E+01
    70    0.18592E+04    0.32624E+00   -0.56805E+01
    71    0.18834E+04    0.33937E+00   -0.61270E+01
    72    0.19079E+04    0.35273E+00   -0.65848E+01
    73    0.19325E+04    0.36629E+00   -0.70542E+01
    74    0.19575E+04    0.38005E+00   -0.75354E+01
    75    0.19827E+04    0.39400E+00   -0.80287E+01
    76    0.20082E+04    0.40813E+00   -0.85343E+01
    77    0.20340E+04    0.42243E+00   -0.90517E+01
    78    0.20601E+04    0.43690E+00   -0.95802E+01
    79    0.20864E+04    0.45151E+00   -0.10119E+02
    80    0.21129E+04    0.46625E+00   -0.10668E+02
    81    0.21397E+04    0.48112E+00   -0.11227E+02
    82    0.21666E+04    0.49610E+00   -0.11794E+02
    83    0.21938E+04    0.51118E+00   -0.12370E+02
    84    0.22213E+04    0.52635E+00   -0.12954E+02
    85    0.22490E+04    0.54161E+00   -0.13545E+02
    86    0.22769E+04    0.55693E+00   -0.14144E+02
    87    0.23051E+04    0.57230E+00   -0.14749E+02
    88    0.23335E+04    0.58772E+00   -0.15361E+02
    89    0.23622E+04    0.60317E+00   -0.15979E+02
    90    0.23911E+04    0.61863E+00   -0.16604E+02
    91    0.24202E+04    0.63409E+00   -0.17234E+02
    92    0.24495E+04    0.64953E+00   -0.17869E+02
    93    0.24790E+04    0.66495E+00   -0.18510E+02
    94    0.25087E+04    0.68032E+00   -0.19154E+02
    95    0.25387E+04    0.69564E+00   -0.19803E+02
    96    0.25688E+04    0.71088E+00   -0.20454E+02
    97    0.25992E+04    0.72603E+00   -0.21108E+02
    98    0.26297E+04    0.74109E+00   -0.21765E+02
    99    0.26605E+04    0.75603E+00   -0.22423E+02
   100    0.26914E+04    0.77083E+00   -0.23083E+02
   101    0.27225E+04    0.78550E+00   -0.23743E+02
   102    0.27539E+04    0.80001E+00   -0.24404E+02
   103    0.27854E+04    0.81434E+00   -0.25064E+02
   104    0.28171E+04    0.82848E+00   -0.25724E+02
   105    0.28490E+04    0.84243E+00   -0.26382E+02
   106    0.28811E+04    0.85616E+00   -0.27039E+02
   107    0.29134E+04    0.86965E+00   -0.27693E+02
   108    0.29458E+04    0.88291E+00   -0.28344E+02
   109    0.29784E+04    0.89590E+00   -0.28993E+02
   110    0.30113E+04    0.90862E+00   -0.29637E+02
   111    0.30442E+04    0.92105E+00   -0.30277E+02
   112    0.30774E+04    0.93318E+00   -0.30912E+02
   113    0.31107E+04    0.94501E+00   -0.31542E+02
   114    0.31442E+04    0.95652E+00   -0.32165E+02
   115    0.31778E+04    0.96769E+00   -0.32782E+02
   116    0.32115E+04    0.97853E+00   -0.33392E+02
   117    0.32453E+04    0.98902E+00   -0.33995E+02
   118    0.32793E+04    0.99915E+00   -0.34589E+02
   119    0.33133E+04    0.10089E+01   -0.35174E+02
   120    0.33475E+04    0.10183E+01   -0.35749E+02
   121    0.33817E+04    0.10273E+01   -0.36315E+02
   122    0.34161E+04    0.10359E+01   -0.36870E+02
   123    0.34504E+04    0.10440E+01   -0.37414E+02
   124    0.34849E+04    0.10518E+01   -0.37947E+02
   125    0.35194E+04    0.10591E+01   -0.38467E+02
   126    0.35539E+04    0.10660E+01   -0.38974E+02
   127    0.35885E+04    0.10724E+01   -0.39468E+02
   128    0.36230E+04    0.10784E+01   -0.39948E+02
   129    0.36576E+04    0.10839E+01   -0.40414E+02
   130    0.36922E+04    0.10889E+01   -0.40864E+02
   131    0.37268E+04    0.10934E+01   -0.41299E+02
   132    0.37614E+04    0.10975E+01   -0.41718E+02
   133    0.37959E+04    0.11010E+01   -0.42120E+02
   134    0.38304E+04    0.11041E+01   -0.42506E+02
   135    0.38649E+04    0.11066E+01   -0.42874E+02
   136    0.38993E+04    0.11087E+01   -0.43224E+02
   137    0.39337E+04    0.11103E+01   -0.43556E+02
   138    0.39680E+04    0.11114E+01   -0.43869E+02
   139    0.40022E+04    0.11120E+01   -0.44163E+02
   140    0.40363E+04    0.11121E+01   -0.44437E+02
   141    0.40703E+04    0.11118E+01   -0.44691E+02
   142    0.41042E+04    0.11110E+01   -0.44925E+02
   143    0.41381E+04    0.11097E+01   -0.45138E+02
   144    0.41717E+04    0.11079E+01   -0.45329E+02
   145    0.42053E+04    0.11056E+01   -0.45499E+02
   146    0.42387E+04    0.11029E+01   -0.45646E+02
   147    0.42720E+04    0.10997E+01   -0.45771E+02
   148    0.43051E+04    0.10960E+01   -0.45873E+02
   149    0.43380E+04    0.10919E+01   -0.45951E+02
   150    0.43708E+04    0.10872E+01   -0.46005E+02
   151    0.44034E+04    0.10821E+01   -0.46035E+02
   152    0.44358E+04    0.10766E+01   -0.46040E+02
   153    0.44680E+04    0.10706E+01   -0.46020E+02
   154    0.44999E+04    0.10642E+01   -0.45975E+02
   155    0.45317E+04    0.10574E+01   -0.45906E+02
   156    0.45632E+04    0.10502E+01   -0.45811E+02
   157    0.45945E+04    0.10427E+01   -0.45691E+02
   158    0.46255E+04    0.10348E+01   -0.45545E+02
   159    0.46563E+04    0.10266E+01   -0.45374E+02
   160    0.46868E+04    0.10180E+01   -0.45177E+02
   161    0.47170E+04    0.10092E+01   -0.44955E+02
   162    0.47470E+04    0.10001E+01   -0.44706E+02
   163    0.47767E+04    0.99067E+00   -0.44431E+02
   164    0.48060E+04    0.98105E+00   -0.44130E+02
   165    0.48351E+04    0.97120E+00   -0.43802E+02
   166    0.48638E+04    0.96114E+00   -0.43448E+02
   167    0.48922E+04    0.95089E+00   -0.43067E+02
   168    0.49202E+04    0.94046E+00   -0.42659E+02
   169    0.49479E+04    0.92988E+00   -0.42224E+02
   170    0.49753E+04    0.91915E+00   -0.41762E+02
   171    0.50023E+04    0.90831E+00   -0.41272E+02
   172    0.50289E+04    0.89735E+00   -0.40755E+02
   173    0.50551E+04    0.88631E+00   -0.40211E+02
   174    0.50810E+04    0.87520E+00   -0.39638E+02
   175    0.51064E+04    0.86403E+00   -0.39038E+02
   176    0.51314E+04    0.85284E+00   -0.38410E+02
   177    0.51560E+04    0.84164E+00   -0.37754E+02
   178    0.51802E+04    0.83048E+00   -0.37071E+02
   179    0.52040E+04    0.81938E+00   -0.36359E+02
   180    0.52273E+04    0.80840E+00   -0.35621E+02
   181    0.52501E+04    0.79755E+00   -0.34855E+02
   182    0.52725E+04    0.78689E+00   -0.34062E+02
   183    0.52944E+04    0.77643E+00   -0.33243E+02
   184    0.53159E+04    0.76623E+00   -0.32396E+02
   185    0.53368E+04    0.75631E+00   -0.31523E+02
   186    0.53573E+04    0.74670E+00   -0.30624E+02
   187    0.53773E+04    0.73746E+00   -0.29698E+02
   188    0.53967E+04    0.72860E+00   -0.28746E+02
   189    0.54157E+04    0.72017E+00   -0.27769E+02
   190    0.54341E+04    0.71220E+00   -0.26766E+02
   191    0.54520E+04    0.70473E+00   -0.25737E+02
   192    0.54694E+04    0.69779E+00   -0.24682E+02
   193    0.54862E+04    0.69142E+00   -0.23603E+02
   194    0.55024E+04    0.68566E+00   -0.22498E+02
   195    0.55181E+04    0.68053E+00   -0.21368E+02
   196    0.55332E+04    0.67608E+00   -0.20214E+02
   197    0.55477E+04    0.67234E+00   -0.19035E+02
   198    0.55617E+04    0.66935E+00   -0.17831E+02
   199    0.55750E+04    0.66713E+00   -0.16604E+02
   200    0.55877E+04    0.66574E+00   -0.15352E+02
   201    0.55999E+04    0.66520E+00   -0.14076E+02
   202    0.56114E+04    0.66554E+00   -0.12777E+02
   203    0.56223E+04    0.66680E+00   -0.11456E+02
   204    0.56326E+04    0.66901E+00   -0.10112E+02
   205    0.56422E+04    0.67220E+00   -0.87473E+01
   206    0.56513E+04    0.67641E+00   -0.73620E+01
   207    0.56598E+04    0.68166E+00   -0.59568E+01
   208    0.56676E+04    0.68799E+00   -0.45324E+01
   209    0.56748E+04    0.69544E+00   -0.30895E+01
   210    0.56815E+04    0.70403E+00   -0.16288E+01
   211    0.56875E+04    0.71379E+00   -0.15087E+00
   212    0.56929E+04    0.72477E+00    0.13435E+01
   213    0.56977E+04    0.73698E+00    0.28537E+01
   214    0.57019E+04    0.75047E+00    0.43790E+01
   215    0.57055E+04    0.76527E+00    0.59187E+01
   216    0.57085E+04    0.78140E+00    0.74722E+01
   217    0.57109E+04    0.79890E+00    0.90388E+01
   218    0.57127E+04    0.81781E+00    0.10618E+02
   219    0.57139E+04    0.83815E+00    0.12208E+02
   220    0.57145E+04    0.85996E+00    0.13810E+02
   221    0.57145E+04    0.88327E+00    0.15422E+02
   222    0.57139E+04    0.90811E+00    0.17044E+02
   223    0.57127E+04    0.93452E+00    0.18675E+02
   224    0.57109E+04    0.96253E+00    0.20314E+02
   225    0.57085E+04    0.99216E+00    0.21961E+02
   226    0.57055E+04    0.10235E+01    0.23615E+02
   227    0.57019E+04    0.10564E+01    0.25275E+02
   228    0.56977E+04    0.10912E+01    0.26940E+02
