  0.104603E-04  0.199304E+08  0.199304E+08  0.265601E+08  0.265597E+08  0.199329E+08  0.195893E+08  0.525991E+00  0.199305E+08
  0.115503E-04  0.199304E+08  0.199304E+08  0.265570E+08  0.265566E+08  0.199329E+08  0.195893E+08  0.525991E+00  0.199304E+08
  0.127539E-04  0.199304E+08  0.199304E+08  0.265533E+08  0.265528E+08  0.199329E+08  0.195893E+08  0.525991E+00  0.199304E+08
  0.140830E-04  0.199304E+08  0.199304E+08  0.265488E+08  0.265481E+08  0.199329E+08  0.195893E+08  0.525991E+00  0.199304E+08
  0.155505E-04  0.199304E+08  0.199304E+08  0.265433E+08  0.265424E+08  0.199328E+08  0.195892E+08  0.525991E+00  0.199304E+08
  0.171709E-04  0.199304E+08  0.199304E+08  0.265365E+08  0.265355E+08  0.199328E+08  0.195892E+08  0.525991E+00  0.199304E+08
  0.189602E-04  0.199304E+08  0.199304E+08  0.265283E+08  0.265271E+08  0.199328E+08  0.195892E+08  0.525990E+00  0.199304E+08
  0.209360E-04  0.199304E+08  0.199304E+08  0.265184E+08  0.265169E+08  0.199327E+08  0.195892E+08  0.525990E+00  0.199304E+08
  0.231177E-04  0.199303E+08  0.199303E+08  0.265062E+08  0.265044E+08  0.199326E+08  0.195892E+08  0.525990E+00  0.199304E+08
  0.255266E-04  0.199303E+08  0.199303E+08  0.264913E+08  0.264891E+08  0.199326E+08  0.195891E+08  0.525990E+00  0.199303E+08
  0.281867E-04  0.199303E+08  0.199303E+08  0.264732E+08  0.264706E+08  0.199325E+08  0.195891E+08  0.525990E+00  0.199303E+08
  0.311239E-04  0.199302E+08  0.199302E+08  0.264512E+08  0.264479E+08  0.199324E+08  0.195891E+08  0.525990E+00  0.199303E+08
  0.343671E-04  0.199302E+08  0.199302E+08  0.264244E+08  0.264204E+08  0.199322E+08  0.195890E+08  0.525989E+00  0.199302E+08
  0.379484E-04  0.199301E+08  0.199301E+08  0.263917E+08  0.263868E+08  0.199321E+08  0.195889E+08  0.525989E+00  0.199301E+08
  0.419028E-04  0.199301E+08  0.199300E+08  0.263519E+08  0.263459E+08  0.199319E+08  0.195889E+08  0.525989E+00  0.199301E+08
  0.462693E-04  0.199300E+08  0.199300E+08  0.263034E+08  0.262962E+08  0.199316E+08  0.195888E+08  0.525988E+00  0.199300E+08
  0.510908E-04  0.199299E+08  0.199298E+08  0.262444E+08  0.262356E+08  0.199313E+08  0.195887E+08  0.525988E+00  0.199299E+08
  0.564148E-04  0.199297E+08  0.199297E+08  0.261726E+08  0.261619E+08  0.199310E+08  0.195885E+08  0.525987E+00  0.199297E+08
